norm,Synsets,domain_x,ngrams_last_mean,nrdirhypers_x,nrhypos_x,nrpartrels_normalised_x,depthfromtopsynset_normalised_x,glosslength_normalised_x,minwordlength_x,nroflemmas_x,polyscore_max_x,vote_x,kbnc_1m_sum,childes_1m_rel_sum,childes_2_4m_rel_sum,childes_5_7m_rel_sum,bnc_1m_sum,bnc_5_7m_sum,bnc_2_4m_sum,bnc_100m_sum,cabnc_per_100k_2_4m,cabnc_per_100k_1m
stringed_instrument,Synset('stringed_instrument.n.01'),music,-15.95692752,1,48,15.61904761904762,0.793708408953418,0.8859391881463189,19,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
synthesizer,Synset('synthesizer.n.02'),music,-15.20267459,2,0,0.0,0.8929219600725952,2.151566599783917,11,2,2,b,0,0.0,0.0,0.0,2,10,6,136,0,0
tabor_pipe,Synset('tabor_pipe.n.01'),music,-22.35469017,1,0,0.0,1.190562613430127,1.2529711375212225,10,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
tabor,Synset('tabor.n.01'),music,-16.73864315,1,0,0.0,0.9921355111917723,0.5442197870041673,5,2,1,nb,0,0.0,0.0,0.0,1,4,2,24,0,0
tambour,Synset('tambour.n.02'),music,-16.20675225,1,0,0.0,0.9921355111917723,0.0759376446982559,7,1,2,nb,0,0.0,0.0,0.0,2,2,2,32,0,0
tambourine,Synset('tambourine.n.01'),music,-14.92221046,1,0,0.0,0.9921355111917723,0.9365642846118228,10,1,1,nb,0,8e-06,7.916666666666667e-06,4.210526315789473e-06,0,1,0,34,0,0
tenor_drum,Synset('tenor_drum.n.01'),music,-16.83529623,1,0,0.0,0.9921355111917723,0.4682821423059113,7,2,1,nb,0,0.0,0.0,0.0,0,1,1,3,0,0
tenoroon,Synset('tenoroon.n.01'),music,-22.99965765,1,0,0.0,1.2897761645493042,0.8226578175644389,8,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
theremin,Synset('theremin.n.01'),music,-17.71645395,1,0,0.0,0.8929219600725952,2.164222873900293,8,1,1,b,0,0.0,0.0,0.0,0,0,0,10,0,0
timbrel,Synset('timbrel.n.01'),music,-16.50817566,1,0,0.0,0.9921355111917723,0.9998456551937028,7,1,1,nb,0,0.0,0.0,0.0,0,2,0,6,0,0
triangle,Synset('triangle.n.05'),music,-11.59642432,1,0,0.0,0.8929219600725952,1.1010958481247106,8,1,5,b,244,0.000124,0.00012166666666666667,0.00011508771929824562,20,180,60,2794,68,28
trigon,Synset('trigon.n.03'),music,-18.34569728,1,0,0.0,1.190562613430127,0.5568760611205432,6,1,3,nb,61,3.1e-05,3.0416666666666666e-05,2.8771929824561404e-05,5,45,15,720,17,7
trombone,Synset('trombone.n.01'),music,-14.86372484,1,1,0.0,0.9921355111917723,1.1517209445902146,8,1,1,b,0,2e-06,2.0833333333333334e-06,1.2280701754385965e-06,2,7,5,61,0,0
uke,Synset('uke.n.01'),music,-16.50628209,1,0,0.0,0.9921355111917723,0.4303133199567834,3,2,1,nb,0,0.0,0.0,0.0,0,1,0,10,0,0
upright,Synset('upright.n.02'),music,-12.13939001,1,1,0.0,0.9921355111917723,0.4809384164222873,7,2,5,nb,2736,0.004363,0.004314166666666667,0.004337368421052631,1946,11053,4651,194192,13795,5851
viol,Synset('viol.n.01'),music,-15.01349277,1,3,0.0,0.9921355111917723,0.9745331069609507,4,1,1,nb,0,0.0,0.0,0.0,0,1,0,33,0,0
violin,Synset('violin.n.01'),music,-12.62594775,1,3,7.809523809523809,0.9921355111917723,2.265473066831301,6,2,8,b,9,1.6e-05,1.75e-05,1.8070175438596493e-05,5,45,19,826,27,13
virginal,Synset('virginal.n.01'),music,-15.07107143,1,0,0.0,1.0913490623109496,1.1517209445902146,8,2,4,nb,20,2e-06,3.3333333333333333e-06,2.456140350877193e-06,40,272,103,5002,19,9
vox_angelica,Synset('vox_angelica.n.01'),music,-21.06683587,1,0,0.0,1.0913490623109496,0.5948448834696712,12,2,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
vox_humana,Synset('vox_humana.n.01'),music,-18.4228645,1,0,0.0,1.190562613430127,0.7973452693316869,10,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
whistle,Synset('whistle.n.03'),music,-12.05697168,1,0,0.0,0.8929219600725952,0.9365642846118228,7,1,11,b,178,0.000571,0.0005608333333333333,0.0006017543859649123,76,556,239,9603,499,134
wind_instrument,Synset('wind_instrument.n.01'),music,-10.28215722,1,75,7.809523809523809,0.793708408953418,1.3668776045686062,4,2,15,nb,131,8.7e-05,7.666666666666667e-05,7.473684210526316e-05,64,360,168,6525,92,53
woodwind,Synset('woodwind.n.01'),music,-10.94616,1,26,7.809523809523809,0.8929219600725952,0.6581262540515511,4,3,8,nb,194,3.9e-05,4.3333333333333334e-05,4.3333333333333334e-05,78,373,159,6546,194,73
zither,Synset('zither.n.01'),music,-14.70298644,1,1,0.0,0.8929219600725952,1.7718783762926378,6,3,2,b,1,0.0,4.1666666666666667e-07,0.0,0,2,0,16,0,0
baby_bed,Synset('baby_bed.n.01'),furn,-18.492119948947803,1,4,0.0,0.8268625393494228,1.3808847210381736,8,2,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
bedroom_furniture,Synset('bedroom_furniture.n.01'),furn,-17.00164787833055,1,24,0.0,0.8268625393494228,0.7277635691957942,17,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
bedstead,Synset('bedstead.n.01'),furn,-14.88413676496886,1,0,15.634920634920634,0.8268625393494228,0.4105332954437813,8,2,1,nb,6,0.0,0.0,0.0,0,1,0,40,0,0
bookcase,Synset('bookcase.n.01'),furn,-13.917662139171926,1,0,3.126984126984127,0.8268625393494228,0.9516908212560388,8,1,1,b,6,2e-06,2.0833333333333334e-06,2.456140350877193e-06,3,7,3,133,9,4
buffet,Synset('buffet.n.01'),furn,-11.554201226356591,1,2,9.38095238095238,0.8268625393494228,1.604811973098418,6,3,13,b,47,1.6e-05,2.1666666666666667e-05,1.3859649122807017e-05,55,277,115,5184,70,27
cabinet,Synset('cabinet.n.01'),furn,-11.405622372022696,1,3,3.126984126984127,0.8268625393494228,1.884721038173724,7,1,4,b,25,6e-06,7.083333333333333e-06,1.2105263157894737e-05,251,1299,575,23619,74,19
chest_of_drawers,Synset('chest_of_drawers.n.01'),furn,-11.539280221490433,1,3,6.253968253968254,0.8268625393494228,0.7837453822108553,5,4,5,b,69,2.7e-05,1.9583333333333333e-05,2.0526315789473685e-05,41,277,118,4705,111,42
dining-room_furniture,Synset('dining-room_furniture.n.01'),furn,-19.187838610946105,1,1,0.0,0.8268625393494228,0.802405986549209,21,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
etagere,Synset('etagere.n.01'),furn,-18.047357916055503,1,0,3.126984126984127,0.8268625393494228,1.287581699346405,7,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
hallstand,Synset('hallstand.n.01'),furn,-18.68885853237584,1,0,0.0,0.8268625393494228,1.6607937861134792,9,1,1,nb,1,0.0,0.0,0.0,0,0,0,7,0,0
lamp,Synset('lamp.n.02'),furn,-11.114169137636242,1,4,12.507936507936508,0.8268625393494228,1.1382968646395757,4,1,2,b,68,1.6e-05,1.5e-05,1.2280701754385964e-05,12,100,46,2212,42,14
lawn_furniture,Synset('lawn_furniture.n.01'),furn,-17.772276967576367,1,0,0.0,0.8268625393494228,0.9516908212560388,14,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
nest,Synset('nest.n.05'),furn,-11.332235851910568,1,0,0.0,0.8268625393494228,0.802405986549209,4,1,9,nb,336,0.000311,0.0003920833333333333,0.00036719298245614033,146,636,328,11758,217,97
office_furniture,Synset('office_furniture.n.01'),furn,-15.77474473044058,1,4,0.0,0.8268625393494228,0.7277635691957942,16,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
sectional,Synset('sectional.n.01'),furn,-12.305544642848355,1,0,0.0,0.8268625393494228,1.604811973098418,9,1,4,nb,0,0.0,0.0,5.263157894736842e-07,0,56,13,800,0,0
sheraton,Synset('sheraton.n.01'),furn,-14.782624045930117,1,0,0.0,0.8268625393494228,2.2765937292791514,8,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
sleeper,Synset('sleeper.n.07'),furn,-13.4780529984061,1,0,0.0,0.8268625393494228,0.989012029932746,7,1,9,nb,35,0.000115,8.041666666666667e-05,9.157894736842105e-05,43,213,76,3682,103,49
table,Synset('table.n.02'),furn,-8.889433717192944,1,50,9.38095238095238,0.8268625393494228,1.86606043383537,5,1,8,b,3091,0.002789,0.0025941666666666665,0.0025310526315789473,1492,8730,3554,152343,3012,1154
table,Synset('table.n.03'),furn,-8.889433717192944,1,6,0.0,0.8268625393494228,1.1382968646395757,5,1,8,nb,3091,0.002789,0.0025941666666666665,0.0025310526315789473,1492,8730,3554,152343,3012,1154
wall_unit,Synset('wall_unit.n.01'),furn,-17.73709750013076,1,1,0.0,0.8268625393494228,1.4928483470682958,9,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
wardrobe,Synset('wardrobe.n.01'),furn,-10.79143397678956,1,3,0.0,0.8268625393494228,2.164630103249029,5,3,23,b,39,0.000141,0.00013458333333333334,0.00014526315789473683,137,805,344,14054,229,84
washstand,Synset('washstand.n.01'),furn,-15.950020664916275,1,0,0.0,0.8268625393494228,2.351236146632566,9,2,2,nb,12,7e-06,5.416666666666667e-06,5.6140350877192985e-06,19,91,37,1643,8,2
bassinet,Synset('bassinet.n.01'),furn,-16.124942223434463,1,0,0.0,0.9302203567681008,0.8583877995642701,8,1,2,nb,0,0.0,0.0,3.5087719298245616e-07,0,0,0,4,0,0
carrycot,Synset('carrycot.n.01'),furn,-19.23845750358073,1,0,3.126984126984127,0.9302203567681008,1.4368665340532347,8,1,1,nb,0,0.0,1.6666666666666667e-06,1.0526315789473683e-06,0,2,1,29,5,4
cradle,Synset('cradle.n.01'),furn,-12.35476862921582,1,0,3.126984126984127,0.9302203567681008,0.6157999431656721,6,1,10,nb,92,6.3e-05,5.875e-05,5.5964912280701755e-05,11,209,83,3819,21,1
bed,Synset('bed.n.01'),furn,-9.203934613942122,1,23,9.38095238095238,0.9302203567681008,0.9516908212560388,3,1,13,b,6697,0.010012,0.010060416666666667,0.010276315789473684,2964,17412,7228,310921,26240,10882
credenza,Synset('credenza.n.01'),furn,-13.992014995022448,1,0,0.0,0.9302203567681008,0.5411575258122573,8,2,2,nb,0,0.0,0.0,0.0,3,12,8,160,0,0
minibar,Synset('minibar.n.01'),furn,-16.800163196147018,1,0,0.0,0.9302203567681008,0.8770484039026238,7,2,1,nb,0,0.0,0.0,0.0,3,4,3,41,0,0
china_cabinet,Synset('china_cabinet.n.01'),furn,-17.04395027473513,1,0,0.0,0.9302203567681008,1.287581699346405,12,2,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
dresser,Synset('dresser.n.05'),furn,-13.118978292178506,1,0,0.0,0.9302203567681008,0.4105332954437813,7,1,5,nb,93,4.3e-05,3.125e-05,3.0350877192982455e-05,51,351,151,6033,163,54
medicine_chest,Synset('medicine_chest.n.01'),furn,-15.818723497699516,1,0,0.0,0.9302203567681008,0.802405986549209,14,2,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
chiffonier,Synset('chiffonier.n.01'),furn,-15.74071746407609,1,0,3.126984126984127,0.9302203567681008,0.5784787344889647,7,2,2,nb,0,0.0,0.0,0.0,0,7,2,74,1,0
highboy,Synset('highboy.n.01'),furn,-17.93075345754977,1,0,0.0,0.9302203567681008,1.418205929714881,7,2,1,nb,0,0.0,0.0,0.0,0,3,0,59,0,0
lowboy,Synset('lowboy.n.01'),furn,-18.574810972356627,1,0,0.0,0.9302203567681008,1.119636260301222,6,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
dining-room_table,Synset('dining-room_table.n.01'),furn,-15.935123247700766,2,0,3.126984126984127,0.9302203567681008,1.3435635123614662,17,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
floor_lamp,Synset('floor_lamp.n.01'),furn,-16.944160846958614,1,0,0.0,0.9302203567681008,0.5784787344889647,10,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
reading_lamp,Synset('reading_lamp.n.01'),furn,-16.363850783070028,1,1,0.0,0.9302203567681008,0.7091029648574405,12,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
table_lamp,Synset('table_lamp.n.01'),furn,-16.41254719997588,1,0,0.0,0.9302203567681008,0.5038363171355499,10,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
file,Synset('file.n.03'),furn,-10.81353245454196,1,3,0.0,0.9302203567681008,1.306242303684759,4,3,9,nb,144,1.4e-05,1.375e-05,6.140350877192982e-06,699,3463,1543,62105,482,211
bench,Synset('bench.n.01'),furn,-11.326136575377957,1,8,0.0,0.9302203567681008,0.6717817561807331,5,1,9,b,133,0.000113,0.00010375,7.31578947368421e-05,212,951,399,16025,268,115
bench,Synset('bench.n.07'),furn,-11.326136575377957,1,0,3.126984126984127,0.9302203567681008,0.7464241735341479,5,1,9,nb,133,0.000113,0.00010375,7.31578947368421e-05,212,951,399,16025,268,115
box,Synset('box.n.08'),furn,-10.239054523097089,1,0,3.126984126984127,0.9302203567681008,0.5224969214739036,3,2,13,nb,2249,0.007324,0.007155,0.007288245614035088,1097,6150,2617,110875,6389,2324
box_seat,Synset('box_seat.n.01'),furn,-16.78634564211906,1,0,6.253968253968254,0.9302203567681008,0.8397271952259164,8,1,2,nb,160,0.000558,0.0005445833333333333,0.0005540350877192982,76,423,180,7640,468,170
chair,Synset('chair.n.01'),furn,-9.810675408281693,1,35,6.253968253968254,0.9302203567681008,0.933030216917685,5,1,7,b,1183,0.00213,0.0022875,0.0023508771929824563,1058,5701,2432,95935,1467,761
sofa,Synset('sofa.n.01'),furn,-11.873709249309016,1,9,0.0,0.9302203567681008,0.8210665908875627,4,3,4,b,33,6e-05,6.25e-05,6.333333333333333e-05,31,145,60,2507,97,41
stool,Synset('stool.n.01'),furn,-12.135862460341622,1,7,0.0,0.9302203567681008,0.6717817561807331,5,1,8,b,2587,0.006957,0.006810833333333334,0.006809473684210527,2851,16482,6940,289936,10206,4423
toilet_seat,Synset('toilet_seat.n.01'),furn,-15.555355618324244,1,0,3.126984126984127,0.9302203567681008,0.5038363171355499,11,1,1,b,0,0.0,0.0,0.0,0,0,0,0,0,0
breakfast_table,Synset('breakfast_table.n.01'),furn,-14.388623878851824,1,0,0.0,0.9302203567681008,0.5971393388273184,15,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
card_table,Synset('card_table.n.01'),furn,-15.531404054294091,1,0,0.0,0.9302203567681008,0.7837453822108553,10,1,2,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
card_table,Synset('card_table.n.02'),furn,-15.531404054294091,1,0,0.0,0.9302203567681008,1.1942786776546368,10,1,2,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
coffee_table,Synset('coffee_table.n.01'),furn,-14.397337832206512,1,0,0.0,0.9302203567681008,1.3808847210381736,12,2,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
conference_table,Synset('conference_table.n.01'),furn,-15.941504464939166,1,0,3.126984126984127,0.9302203567681008,1.0823150516245146,13,3,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
console_table,Synset('console_table.n.01'),furn,-12.867650216283444,1,0,0.0,0.9302203567681008,1.2129392819929905,7,2,5,nb,0,0.0,0.0,1.7543859649122808e-07,1,25,7,336,5,0
desk,Synset('desk.n.01'),furn,-10.547385326875457,1,3,3.126984126984127,0.9302203567681008,1.5861513687600644,4,1,1,b,104,1.2e-05,1.5e-05,1.350877192982456e-05,31,176,77,3625,81,26
dressing_table,Synset('dressing_table.n.01'),furn,-12.823190542228026,1,0,0.0,0.9302203567681008,1.5115089514066495,6,4,5,nb,6,4e-06,2.9166666666666666e-06,2.982456140350877e-06,4,29,15,581,13,3
drop-leaf_table,Synset('drop-leaf_table.n.01'),furn,-18.9787468022603,1,1,3.126984126984127,0.9302203567681008,0.9516908212560388,15,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
gaming_table,Synset('gaming_table.n.01'),furn,-16.44728682786035,1,0,0.0,0.9302203567681008,1.474187742729942,12,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
gueridon,Synset('gueridon.n.01'),furn,-18.965417024747737,1,0,0.0,0.9302203567681008,0.3545514824287202,8,1,1,nb,0,0.0,0.0,0.0,0,0,0,2,0,0
kitchen_table,Synset('kitchen_table.n.01'),furn,-13.272893632331398,1,0,0.0,0.9302203567681008,0.4105332954437813,13,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
operating_table,Synset('operating_table.n.01'),furn,-15.147200710135213,1,0,0.0,0.9302203567681008,1.1009756559628685,15,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
parsons_table,Synset('parsons_table.n.01'),furn,-21.176035145540027,1,0,0.0,0.9302203567681008,1.922042246850431,13,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
pedestal_table,Synset('pedestal_table.n.01'),furn,-18.12058363475397,1,1,0.0,0.9302203567681008,0.8210665908875627,14,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
pier_table,Synset('pier_table.n.01'),furn,-19.45052508816284,1,0,0.0,0.9302203567681008,0.6344605475040258,10,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
platen,Synset('platen.n.01'),furn,-15.9604356329915,1,0,0.0,0.9302203567681008,0.5224969214739036,6,1,3,nb,0,0.0,0.0,0.0,0,0,0,15,0,0
pool_table,Synset('pool_table.n.01'),furn,-16.10745353881119,2,0,6.253968253968254,0.8268625393494228,1.2315998863313442,10,3,1,b,0,0.0,0.0,0.0,0,0,0,0,0,0
table-tennis_table,Synset('table-tennis_table.n.01'),furn,-18.98074282969861,1,0,0.0,0.9302203567681008,0.6904423605190868,14,3,1,b,0,0.0,0.0,0.0,0,0,0,0,0,0
tea_table,Synset('tea_table.n.01'),furn,-15.700215510489642,1,0,0.0,0.9302203567681008,0.7277635691957942,9,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
trestle_table,Synset('trestle_table.n.01'),furn,-16.91878717134202,1,0,3.126984126984127,0.9302203567681008,0.5411575258122573,13,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
worktable,Synset('worktable.n.01'),furn,-16.02910716409528,1,3,0.0,0.9302203567681008,0.7091029648574405,9,2,1,nb,0,0.0,0.0,0.0,0,0,0,1,0,0
dining_table,Synset('dining_table.n.01'),furn,-10.209887289680616,1,5,0.0,0.9302203567681008,0.6157999431656721,5,2,13,nb,58,6.1e-05,5.75e-05,5.6666666666666664e-05,112,748,294,13626,162,66
entertainment_center,Synset('entertainment_center.n.01'),furn,-16.253250772261957,1,0,0.0,0.9302203567681008,0.9516908212560388,20,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
armoire,Synset('armoire.n.01'),furn,-15.534861354603226,1,0,0.0,0.9302203567681008,1.1942786776546368,7,1,1,nb,0,0.0,0.0,0.0,0,0,0,7,0,0
clothes_closet,Synset('clothes_closet.n.01'),furn,-17.723764745275215,1,0,0.0,0.9302203567681008,0.6157999431656721,12,2,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
coat_closet,Synset('coat_closet.n.01'),furn,-17.1956348968535,1,0,0.0,0.9302203567681008,0.559818130150611,11,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
berth,Synset('berth.n.03'),furn,-13.41496513961908,1,2,0.0,1.0335781741867784,0.7837453822108553,4,3,9,nb,890,0.000273,0.0002879166666666667,0.0002736842105263158,1113,6725,2775,117729,1386,581
built-in_bed,Synset('built-in_bed.n.01'),furn,-20.274890062372343,1,0,0.0,1.0335781741867784,0.7837453822108553,12,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
bunk_bed,Synset('bunk_bed.n.01'),furn,-13.646697693657783,1,0,0.0,1.0335781741867784,0.559818130150611,4,2,9,nb,2,7e-06,7.5e-06,8.421052631578947e-06,1,9,3,253,2,1
deathbed,Synset('deathbed.n.02'),furn,-13.74664103166947,1,0,0.0,1.0335781741867784,0.559818130150611,8,1,2,nb,0,0.0,0.0,0.0,2,10,4,138,0,0
double_bed,Synset('double_bed.n.01'),furn,-15.367661717247714,1,0,0.0,1.0335781741867784,0.8397271952259164,10,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
four-poster,Synset('four-poster.n.01'),furn,-15.499957723100565,1,0,3.126984126984127,1.0335781741867784,1.5861513687600644,11,1,1,nb,1,0.0,0.0,0.0,0,7,2,82,0,0
hammock,Synset('hammock.n.02'),furn,-12.633655359831447,1,0,0.0,1.0335781741867784,1.7167755991285405,4,2,13,b,61,1.4e-05,1.2083333333333333e-05,1.2105263157894737e-05,12,86,37,1549,31,12
marriage_bed,Synset('marriage_bed.n.01'),furn,-15.977963192795288,1,0,0.0,1.0335781741867784,0.6717817561807331,12,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
murphy_bed,Synset('murphy_bed.n.01'),furn,-18.18802491401947,1,0,0.0,1.0335781741867784,1.2689210950080516,10,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
plank-bed,Synset('plank-bed.n.01'),furn,-19.93160468414068,1,0,0.0,1.0335781741867784,0.6717817561807331,9,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
platform_bed,Synset('platform_bed.n.01'),furn,-18.843144752564225,1,0,0.0,1.0335781741867784,0.3918726911054276,12,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
sickbed,Synset('sickbed.n.01'),furn,-15.863970334404325,1,0,0.0,1.0335781741867784,0.6531211518423795,7,1,1,nb,0,0.0,0.0,0.0,0,0,0,7,0,0
single_bed,Synset('single_bed.n.01'),furn,-15.72005684849139,1,1,0.0,1.0335781741867784,0.4105332954437813,10,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
sleigh_bed,Synset('sleigh_bed.n.01'),furn,-18.088495320895014,1,0,0.0,1.0335781741867784,1.287581699346405,10,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
trundle_bed,Synset('trundle_bed.n.01'),furn,-16.354569678696908,1,0,0.0,1.0335781741867784,0.7277635691957942,7,4,3,nb,1,0.0,0.0,0.0,0,1,0,40,0,1
twin_bed,Synset('twin_bed.n.01'),furn,-16.736102550997337,1,0,0.0,1.0335781741867784,0.5784787344889647,8,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
water_bed,Synset('water_bed.n.01'),furn,-17.56096785621733,1,0,0.0,1.0335781741867784,1.306242303684759,9,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
student_lamp,Synset('student_lamp.n.01'),furn,-18.099077472927394,1,0,0.0,1.0335781741867784,0.9516908212560388,12,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
card_index,Synset('card_index.n.01'),furn,-16.798183893234814,1,1,0.0,1.0335781741867784,1.7540968078052477,10,3,2,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
vertical_file,Synset('vertical_file.n.01'),furn,-17.92685402069007,1,0,0.0,1.0335781741867784,1.0076726342710998,13,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
banquette,Synset('banquette.n.01'),furn,-15.896335604403903,1,0,0.0,1.0335781741867784,0.3732120867670739,9,1,1,nb,0,0.0,0.0,0.0,0,0,0,8,0,0
flat_bench,Synset('flat_bench.n.01'),furn,-18.14999757200428,1,0,0.0,1.0335781741867784,0.9703514255943924,10,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
park_bench,Synset('park_bench.n.01'),furn,-15.486715779604747,1,0,0.0,1.0335781741867784,0.4478545041204887,10,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
penalty_box,Synset('penalty_box.n.01'),furn,-17.4605886607717,1,0,3.126984126984127,1.0335781741867784,1.9966846642038456,11,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
pew,Synset('pew.n.01'),furn,-13.920693974410352,1,0,0.0,1.0335781741867784,1.0636544472861609,3,2,1,nb,3,0.0,4.1666666666666667e-07,3.5087719298245616e-07,3,10,3,121,1,3
prie-dieu,Synset('prie-dieu.n.01'),furn,-16.99700589384371,1,0,0.0,1.0335781741867784,0.4665151084588425,9,1,1,nb,0,0.0,0.0,0.0,0,0,0,7,0,0
settle,Synset('settle.n.01'),furn,-11.554596195905756,1,0,0.0,1.0335781741867784,0.5784787344889647,6,2,23,nb,695,0.000692,0.0006466666666666667,0.0006015789473684211,925,4826,2400,77408,928,435
window_seat,Synset('window_seat.n.01'),furn,-15.063544965685937,1,0,0.0,1.0335781741867784,0.933030216917685,11,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
armchair,Synset('armchair.n.01'),furn,-13.070331757523585,1,6,3.126984126984127,1.0335781741867784,0.7837453822108553,8,1,1,nb,34,5e-06,3.3333333333333333e-06,2.456140350877193e-06,3,41,13,611,2,0
barber_chair,Synset('barber_chair.n.01'),furn,-17.772276967576367,1,0,3.126984126984127,1.0335781741867784,1.2689210950080516,12,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
chair_of_state,Synset('chair_of_state.n.01'),furn,-16.077013736421822,1,5,0.0,1.0335781741867784,0.9703514255943924,14,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
chaise_longue,Synset('chaise_longue.n.01'),furn,-14.420752176841235,1,0,0.0,1.0335781741867784,0.5038363171355499,6,3,2,nb,0,0.0,0.0,0.0,0,1,0,48,0,0
eames_chair,Synset('eames_chair.n.01'),furn,-19.004786100554565,1,0,0.0,1.0335781741867784,2.0899876858956143,11,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
fighting_chair,Synset('fighting_chair.n.01'),furn,-18.90470261545014,1,0,0.0,1.0335781741867784,1.250260490669698,14,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
folding_chair,Synset('folding_chair.n.01'),furn,-15.903035646967217,1,3,3.126984126984127,1.0335781741867784,0.802405986549209,13,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
ladder-back,Synset('ladder-back.n.01'),furn,-18.253351432840184,1,0,3.126984126984127,1.0335781741867784,0.4851757127971962,11,2,2,nb,0,0.0,0.0,0.0,0,0,0,2,0,0
lawn_chair,Synset('lawn_chair.n.01'),furn,-16.56894374954861,1,0,0.0,1.0335781741867784,0.9516908212560388,10,2,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
straight_chair,Synset('straight_chair.n.01'),furn,-17.514447873050965,1,1,6.253968253968254,1.0335781741867784,0.6717817561807331,10,2,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
swivel_chair,Synset('swivel_chair.n.01'),furn,-15.69571678185941,1,0,0.0,1.0335781741867784,0.5971393388273184,12,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
tablet-armed_chair,Synset('tablet-armed_chair.n.01'),furn,-23.025850929940457,1,0,3.126984126984127,1.0335781741867784,0.989012029932746,18,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
wheelchair,Synset('wheelchair.n.01'),furn,-12.779681899827464,1,2,0.0,1.0335781741867784,2.164630103249029,10,1,1,b,9,1e-06,0.0,8.771929824561404e-07,7,36,15,544,8,5
convertible,Synset('convertible.n.03'),furn,-13.765872135716752,1,3,0.0,1.0335781741867784,0.7277635691957942,8,2,6,nb,0,0.0,2.5e-06,3.157894736842105e-06,24,170,67,2460,12,12
